,DATE,SOLAR,F_NAIVE,F_DIFF,F_SARIMA,F_LSTM,F_ENSEMBLE
4773,7/18/2019 21:00,0,73,73,29,0,14.5
4774,7/18/2019 22:00,0,0,0,0,0,0
4775,7/18/2019 23:00,0,0,0,5,0,2.5
4776,7/19/2019 0:00,0,0,0,5,0,2.5
4777,7/19/2019 1:00,0,0,0,5,0,2.5
4778,7/19/2019 2:00,0,0,0,5,0,2.5
4779,7/19/2019 3:00,0,0,0,5,0,2.5
4780,7/19/2019 4:00,0,0,0,5,0,2.5
4781,7/19/2019 5:00,0,0,0,5,0,2.5
4782,7/19/2019 6:00,1145,0,1178,1217,0,608.5
4783,7/19/2019 7:00,5416,1145,5469,5406,4730,5068
4784,7/19/2019 8:00,8871,5416,8852,8795,8640,8717.5
4785,7/19/2019 9:00,9969,8871,10170,10172,9883,10027.5
4786,7/19/2019 10:00,10000,9969,10610,10580,10346,10463
4787,7/19/2019 11:00,10508,10000,10398,10214,10422,10318
4788,7/19/2019 12:00,10932,10508,10607,10750,10602,10676
4789,7/19/2019 13:00,11156,10932,10860,11010,10725,10867.5
4790,7/19/2019 14:00,11156,11156,11086,11187,10769,10978
4791,7/19/2019 15:00,10834,11156,10719,10766,10519,10642.5
4792,7/19/2019 16:00,10207,10834,10034,10001,10021,10011
4793,7/19/2019 17:00,8752,10207,8841,8801,8857,8829
4794,7/19/2019 18:00,5331,8752,5362,5503,5509,5506
4795,7/19/2019 19:00,1176,5331,1346,1269,1190,1229.5
4796,7/19/2019 20:00,22,1176,0,0,7,3.5
4797,7/19/2019 21:00,15,22,0,0,0,0
4798,7/19/2019 22:00,12,15,15,29,14,21.5
4799,7/19/2019 23:00,0,12,12,14,17,15.5
4800,7/20/2019 0:00,0,0,0,0,0,0
4801,7/20/2019 1:00,0,0,0,5,0,2.5
4802,7/20/2019 2:00,0,0,0,5,0,2.5
4803,7/20/2019 3:00,0,0,0,5,0,2.5
4804,7/20/2019 4:00,0,0,0,5,0,2.5
4805,7/20/2019 5:00,0,0,0,5,0,2.5
4806,7/20/2019 6:00,1138,0,1145,1196,0,598
4807,7/20/2019 7:00,5464,1138,5409,5398,4590,4994
4808,7/20/2019 8:00,8870,5464,8919,8884,8533,8708.5
4809,7/20/2019 9:00,10172,8870,9968,10068,9647,9857.5
4810,7/20/2019 10:00,10830,10172,10203,10611,10249,10430
4811,7/20/2019 11:00,11197,10830,11338,11305,10612,10958.5
4812,7/20/2019 12:00,11253,11197,11621,11353,10694,11023.5
4813,7/20/2019 13:00,11260,11253,11477,11188,10666,10927
4814,7/20/2019 14:00,11147,11260,11260,11163,10509,10836
4815,7/20/2019 15:00,10768,11147,10825,10739,10331,10535
4816,7/20/2019 16:00,10085,10768,10141,9990,9787,9888.5
4817,7/20/2019 17:00,8621,10085,8630,8639,8554,8596.5
4818,7/20/2019 18:00,5177,8621,5200,5349,5121,5235
4819,7/20/2019 19:00,1038,5177,1022,1086,885,985.5
4820,7/20/2019 20:00,0,1038,0,0,0,0
4821,7/20/2019 21:00,0,0,0,36,0,18
4822,7/20/2019 22:00,0,0,0,11,0,5.5
4823,7/20/2019 23:00,0,0,0,2,0,1
4824,7/21/2019 0:00,0,0,0,7,0,3.5
4825,7/21/2019 1:00,0,0,0,5,0,2.5
4826,7/21/2019 2:00,0,0,0,5,0,2.5
4827,7/21/2019 3:00,0,0,0,5,0,2.5
4828,7/21/2019 4:00,0,0,0,5,0,2.5
4829,7/21/2019 5:00,0,0,0,5,0,2.5
4830,7/21/2019 6:00,1068,0,1138,1181,0,590.5
4831,7/21/2019 7:00,5342,1068,5394,5337,4627,4982
4832,7/21/2019 8:00,8749,5342,8748,8746,8614,8680
4833,7/21/2019 9:00,10075,8749,10051,10029,9786,9907.5
4834,7/21/2019 10:00,10721,10075,10733,10686,10393,10539.5
4835,7/21/2019 11:00,11049,10721,11088,11136,10776,10956
4836,7/21/2019 12:00,11094,11049,11105,11152,10851,11001.5
4837,7/21/2019 13:00,11042,11094,11101,11063,10783,10923
4838,7/21/2019 14:00,10874,11042,10929,10949,10637,10793
4839,7/21/2019 15:00,10203,10874,10495,10487,10280,10383.5
4840,7/21/2019 16:00,8913,10203,9520,9401,9411,9406
4841,7/21/2019 17:00,7585,8913,7449,7376,7208,7292
4842,7/21/2019 18:00,4188,7585,4141,4462,4295,4378.5
4843,7/21/2019 19:00,754,4188,49,248,777,512.5
4844,7/21/2019 20:00,0,754,0,0,0,0
4845,7/21/2019 21:00,0,0,0,140,0,70
4846,7/21/2019 22:00,0,0,0,10,0,5
4847,7/21/2019 23:00,0,0,0,3,0,1.5
4848,7/22/2019 0:00,0,0,0,5,0,2.5
4849,7/22/2019 1:00,0,0,0,5,0,2.5
4850,7/22/2019 2:00,0,0,0,5,0,2.5
4851,7/22/2019 3:00,0,0,0,5,0,2.5
4852,7/22/2019 4:00,0,0,0,5,0,2.5
4853,7/22/2019 5:00,0,0,0,5,0,2.5
4854,7/22/2019 6:00,808,0,1068,1142,0,571
4855,7/22/2019 7:00,4346,808,5082,5000,4050,4525
4856,7/22/2019 8:00,7129,4346,7753,7584,7645,7614.5
4857,7/22/2019 9:00,8024,7129,8455,8380,8560,8470
4858,7/22/2019 10:00,8542,8024,8670,8729,8904,8816.5
4859,7/22/2019 11:00,9386,8542,8870,9189,9116,9152.5
4860,7/22/2019 12:00,9128,9386,9431,9929,9680,9804.5
4861,7/22/2019 13:00,7736,9128,9076,9232,9026,9129
4862,7/22/2019 14:00,7617,7736,7568,7514,7399,7456.5
4863,7/22/2019 15:00,7382,7617,6946,7592,7376,7484
4864,7/22/2019 16:00,6777,7382,6092,6957,6872,6914.5
4865,7/22/2019 17:00,5413,6777,5449,5914,5371,5642.5
4866,7/22/2019 18:00,3200,5413,2016,2484,2818,2651
4867,7/22/2019 19:00,618,3200,0,104,683,393.5
4868,7/22/2019 20:00,0,618,0,208,0,104
4869,7/22/2019 21:00,0,0,0,144,0,72
4870,7/22/2019 22:00,0,0,0,6,0,3
4871,7/22/2019 23:00,0,0,0,1,0,0.5
4872,7/23/2019 0:00,0,0,0,3,0,1.5
4873,7/23/2019 1:00,0,0,0,2,0,1
4874,7/23/2019 2:00,0,0,0,2,0,1
4875,7/23/2019 3:00,0,0,0,2,0,1
4876,7/23/2019 4:00,0,0,0,2,0,1
4877,7/23/2019 5:00,0,0,0,2,0,1
4878,7/23/2019 6:00,295,0,808,1018,0,509
4879,7/23/2019 7:00,2459,295,3833,4080,2630,3355
4880,7/23/2019 8:00,4738,2459,5242,5200,5172,5186
4881,7/23/2019 9:00,6209,4738,5633,5964,6187,6075.5
4882,7/23/2019 10:00,7378,6209,6727,7331,7480,7405.5
4883,7/23/2019 11:00,7484,7378,8222,8550,8094,8322
4884,7/23/2019 12:00,7365,7484,7226,7667,7722,7694.5
4885,7/23/2019 13:00,8135,7365,5973,7177,7398,7287.5
4886,7/23/2019 14:00,8639,8135,8016,8816,8074,8445
4887,7/23/2019 15:00,7653,8639,8404,8677,8367,8522
4888,7/23/2019 16:00,6520,7653,7048,6851,6819,6835
4889,7/23/2019 17:00,5460,6520,5156,5247,4858,5052.5
4890,7/23/2019 18:00,3058,5460,3247,2964,3032,2998
4891,7/23/2019 19:00,718,3058,476,54,574,314
4892,7/23/2019 20:00,108,718,100,309,1,155
4893,7/23/2019 21:00,39,108,108,195,0,97.5
4894,7/23/2019 22:00,0,39,39,7,14,10.5
4895,7/23/2019 23:00,0,0,0,0,0,0
4896,7/24/2019 0:00,0,0,0,1,0,0.5
4897,7/24/2019 1:00,0,0,0,0,0,0
4898,7/24/2019 2:00,0,0,0,0,0,0
4899,7/24/2019 3:00,0,0,0,0,0,0
4900,7/24/2019 4:00,0,0,0,0,0,0
4901,7/24/2019 5:00,0,0,0,0,0,0
4902,7/24/2019 6:00,629,0,295,759,0,379.5
4903,7/24/2019 7:00,3668,629,2793,3924,3571,3747.5
4904,7/24/2019 8:00,6756,3668,5947,6468,6696,6582
4905,7/24/2019 9:00,8185,6756,8227,8174,8477,8325.5
4906,7/24/2019 10:00,8595,8185,9354,9050,9093,9071.5
4907,7/24/2019 11:00,8749,8595,8701,8826,9026,8926
4908,7/24/2019 12:00,8956,8749,8630,8733,8908,8820.5
4909,7/24/2019 13:00,9057,8956,9726,9218,8873,9045.5
4910,7/24/2019 14:00,8504,9057,9561,9243,8839,9041
4911,7/24/2019 15:00,8032,8504,7518,7723,8031,7877
4912,7/24/2019 16:00,7546,8032,6899,7274,7290,7282
4913,7/24/2019 17:00,6296,7546,6486,6539,6129,6334
4914,7/24/2019 18:00,3184,6296,3894,3563,3116,3339.5
4915,7/24/2019 19:00,614,3184,844,80,494,287
4916,7/24/2019 20:00,0,614,4,64,0,32
4917,7/24/2019 21:00,0,0,0,50,0,25
4918,7/24/2019 22:00,0,0,0,0,0,0
4919,7/24/2019 23:00,0,0,0,6,0,3
4920,7/25/2019 0:00,0,0,0,0,0,0
4921,7/25/2019 1:00,0,0,0,0,0,0
4922,7/25/2019 2:00,0,0,0,0,0,0
4923,7/25/2019 3:00,0,0,0,0,0,0
4924,7/25/2019 4:00,0,0,0,0,0,0
4925,7/25/2019 5:00,0,0,0,0,0,0
4926,7/25/2019 6:00,450,0,629,777,0,388.5
4927,7/25/2019 7:00,2822,450,3489,3751,2970,3360.5
4928,7/25/2019 8:00,4579,2822,5910,5617,5559,5588
4929,7/25/2019 9:00,5561,4579,6008,5717,6138,5927.5
4930,7/25/2019 10:00,6774,5561,5971,6416,6817,6616.5
4931,7/25/2019 11:00,7455,6774,6928,7678,7509,7593.5
4932,7/25/2019 12:00,7070,7455,7662,7954,7751,7852.5
4933,7/25/2019 13:00,6984,7070,7171,7170,7042,7106
4934,7/25/2019 14:00,6411,6984,6431,7103,6828,6965.5
4935,7/25/2019 15:00,6101,6411,5939,6139,6075,6107
4936,7/25/2019 16:00,5256,6101,5615,5820,5550,5685
4937,7/25/2019 17:00,4072,5256,4006,4294,4054,4174
4938,7/25/2019 18:00,2460,4072,960,1521,2037,1779
4939,7/25/2019 19:00,574,2460,0,241,607,424
4940,7/25/2019 20:00,0,574,0,309,0,154.5
4941,7/25/2019 21:00,0,0,0,59,0,29.5
4942,7/25/2019 22:00,0,0,0,0,0,0
4943,7/25/2019 23:00,0,0,0,0,0,0
4944,7/26/2019 0:00,0,0,0,0,0,0
4945,7/26/2019 1:00,0,0,0,0,0,0
4946,7/26/2019 2:00,0,0,0,0,0,0
4947,7/26/2019 3:00,0,0,0,0,0,0
4948,7/26/2019 4:00,0,0,0,0,0,0
4949,7/26/2019 5:00,0,0,0,0,0,0
4950,7/26/2019 6:00,708,0,450,649,0,324.5
4951,7/26/2019 7:00,4438,708,3080,3715,3397,3556
4952,7/26/2019 8:00,7954,4438,6195,7125,7935,7530
4953,7/26/2019 9:00,9523,7954,8936,9295,9494,9394.5
4954,7/26/2019 10:00,10293,9523,10736,10257,10149,10203
4955,7/26/2019 11:00,10638,10293,10974,10424,10491,10457.5
4956,7/26/2019 12:00,10300,10638,10253,10164,10546,10355
4957,7/26/2019 13:00,9934,10300,10214,9909,10202,10055.5
4958,7/26/2019 14:00,10451,9934,9361,9317,9704,9510.5
4959,7/26/2019 15:00,10184,10451,10141,10014,9991,10002.5
4960,7/26/2019 16:00,9423,10184,9339,9090,9404,9247
4961,7/26/2019 17:00,8060,9423,8239,7847,8108,7977.5
4962,7/26/2019 18:00,4589,8060,6448,5293,4767,5030
4963,7/26/2019 19:00,815,4589,2703,1376,938,1157
4964,7/26/2019 20:00,0,815,241,0,0,0
4965,7/26/2019 21:00,0,0,0,0,0,0
4966,7/26/2019 22:00,0,0,0,0,0,0
4967,7/26/2019 23:00,0,0,0,1,0,0.5
4968,7/27/2019 0:00,0,0,0,0,0,0
4969,7/27/2019 1:00,0,0,0,0,0,0
4970,7/27/2019 2:00,0,0,0,0,0,0
4971,7/27/2019 3:00,0,0,0,0,0,0
4972,7/27/2019 4:00,0,0,0,0,0,0
4973,7/27/2019 5:00,0,0,0,0,0,0
4974,7/27/2019 6:00,788,0,708,702,0,351
4975,7/27/2019 7:00,4707,788,4518,4193,4032,4112.5
4976,7/27/2019 8:00,8284,4707,8223,7875,8221,8048
4977,7/27/2019 9:00,9497,8284,9853,9713,9589,9651
4978,7/27/2019 10:00,10407,9497,10267,10059,10066,10062.5
4979,7/27/2019 11:00,10818,10407,10752,10685,10598,10641.5
4980,7/27/2019 12:00,10856,10818,10480,10493,10717,10605
4981,7/27/2019 13:00,10856,10856,10490,10578,10635,10606.5
4982,7/27/2019 14:00,10687,10856,11373,10783,10493,10638
4983,7/27/2019 15:00,10276,10687,10420,9999,10150,10074.5
4984,7/27/2019 16:00,9578,10276,9515,9301,9552,9426.5
4985,7/27/2019 17:00,7960,9578,8215,8115,8210,8162.5
4986,7/27/2019 18:00,4650,7960,4489,4720,4531,4625.5
4987,7/27/2019 19:00,851,4650,876,1246,946,1096
4988,7/27/2019 20:00,0,851,36,0,0,0
4989,7/27/2019 21:00,0,0,0,0,0,0
4990,7/27/2019 22:00,0,0,0,1,0,0.5
4991,7/27/2019 23:00,0,0,0,2,0,1
4992,7/28/2019 0:00,0,0,0,1,0,0.5
4993,7/28/2019 1:00,0,0,0,0,0,0
4994,7/28/2019 2:00,0,0,0,0,0,0
4995,7/28/2019 3:00,0,0,0,0,0,0
4996,7/28/2019 4:00,0,0,0,0,0,0
4997,7/28/2019 5:00,0,0,0,0,0,0
4998,7/28/2019 6:00,595,0,788,728,0,364
4999,7/28/2019 7:00,3927,595,4514,4069,3545,3807
5000,7/28/2019 8:00,7145,3927,7504,7029,7385,7207
5001,7/28/2019 9:00,8952,7145,8358,8473,8694,8583.5
5002,7/28/2019 10:00,9704,8952,9862,9979,9743,9861
5003,7/28/2019 11:00,10433,9704,10115,10044,10063,10053.5
5004,7/28/2019 12:00,10362,10433,10471,10421,10401,10411
5005,7/28/2019 13:00,10183,10362,10362,10215,10205,10210
5006,7/28/2019 14:00,10064,10183,10014,9966,9942,9954
5007,7/28/2019 15:00,9551,10064,9653,9579,9620,9599.5
5008,7/28/2019 16:00,8809,9551,8853,8709,8830,8769.5
5009,7/28/2019 17:00,7445,8809,7191,7349,7484,7416.5
5010,7/28/2019 18:00,4102,7445,4135,4435,4223,4329
5011,7/28/2019 19:00,761,4102,303,666,768,717
5012,7/28/2019 20:00,14,761,0,0,0,0
5013,7/28/2019 21:00,16,14,14,21,0,10.5
5014,7/28/2019 22:00,16,16,16,15,16,15.5
5015,7/28/2019 23:00,16,16,16,15,18,16.5
5016,7/29/2019 0:00,0,16,16,14,17,15.5
5017,7/29/2019 1:00,0,0,0,0,0,0
5018,7/29/2019 2:00,0,0,0,1,0,0.5
5019,7/29/2019 3:00,0,0,0,1,0,0.5
5020,7/29/2019 4:00,0,0,0,1,0,0.5
5021,7/29/2019 5:00,0,0,0,1,0,0.5
5022,7/29/2019 6:00,762,0,595,665,0,332.5
5023,7/29/2019 7:00,4572,762,4094,4177,4250,4213.5
5024,7/29/2019 8:00,8164,4572,7790,7793,7463,7628
5025,7/29/2019 9:00,9634,8164,9971,9722,9245,9483.5
5026,7/29/2019 10:00,10384,9634,10386,10280,9951,10115.5
5027,7/29/2019 11:00,10726,10384,11113,10772,10352,10562
5028,7/29/2019 12:00,10782,10726,10655,10447,10464,10455.5
5029,7/29/2019 13:00,10228,10782,10603,10588,10374,10481
5030,7/29/2019 14:00,10324,10228,10109,9903,9779,9841
5031,7/29/2019 15:00,10209,10324,9811,9856,9789,9822.5
5032,7/29/2019 16:00,9432,10209,9467,9455,9502,9478.5
5033,7/29/2019 17:00,7776,9432,8068,7926,8088,8007
5034,7/29/2019 18:00,4328,7776,4433,4469,4403,4436
5035,7/29/2019 19:00,808,4328,987,892,644,768
5036,7/29/2019 20:00,82,808,61,0,0,0
5037,7/29/2019 21:00,85,82,84,83,1,42
5038,7/29/2019 22:00,7,85,85,76,10,43
5039,7/29/2019 23:00,1,7,7,0,2,1
5040,7/30/2019 0:00,2,1,0,0,0,0
5041,7/30/2019 1:00,2,2,2,6,0,3
5042,7/30/2019 2:00,2,2,2,3,0,1.5
5043,7/30/2019 3:00,0,2,2,3,0,1.5
5044,7/30/2019 4:00,0,0,0,0,0,0
5045,7/30/2019 5:00,0,0,0,1,0,0.5
5046,7/30/2019 6:00,687,0,762,720,0,360
5047,7/30/2019 7:00,4026,687,4497,4262,3981,4121.5
5048,7/30/2019 8:00,6879,4026,7618,7270,7310,7290
5049,7/30/2019 9:00,8693,6879,8349,8222,8363,8292.5
5050,7/30/2019 10:00,9515,8693,9443,9690,9489,9589.5
5051,7/30/2019 11:00,9910,9515,9857,10000,9745,9872.5
5052,7/30/2019 12:00,10246,9910,9966,9913,9810,9861.5
5053,7/30/2019 13:00,9904,10246,9692,10108,10053,10080.5
5054,7/30/2019 14:00,9430,9904,10000,9877,9537,9707
5055,7/30/2019 15:00,8966,9430,9315,8995,8992,8993.5
5056,7/30/2019 16:00,7845,8966,8189,8224,8101,8162.5
5057,7/30/2019 17:00,6305,7845,6189,6347,5578,5962.5
5058,7/30/2019 18:00,3675,6305,2857,3227,2412,2819.5
5059,7/30/2019 19:00,754,3675,155,626,446,536
5060,7/30/2019 20:00,172,754,28,195,1,98
5061,7/30/2019 21:00,173,172,175,223,1,112
5062,7/30/2019 22:00,171,173,95,123,1,62
5063,7/30/2019 23:00,1,171,165,159,123,141
5064,7/31/2019 0:00,1,1,2,0,0,0
5065,7/31/2019 1:00,2,1,1,3,0,1.5
5066,7/31/2019 2:00,1,2,2,3,0,1.5
5067,7/31/2019 3:00,1,1,0,1,0,0.5
5068,7/31/2019 4:00,0,1,1,2,0,1
5069,7/31/2019 5:00,0,0,0,0,0,0
5070,7/31/2019 6:00,524,0,687,696,0,348
5071,7/31/2019 7:00,3469,524,3863,3920,3728,3824
5072,7/31/2019 8:00,6531,3469,6322,6434,6261,6347.5
5073,7/31/2019 9:00,7977,6531,8345,8212,8383,8297.5
5074,7/31/2019 10:00,9278,7977,8799,8838,8964,8901
5075,7/31/2019 11:00,10020,9278,9673,9971,9611,9791
5076,7/31/2019 12:00,10223,10020,10356,10254,9884,10069
5077,7/31/2019 13:00,10538,10223,9881,9988,10040,10014
5078,7/31/2019 14:00,10558,10538,10064,10478,10301,10389.5
5079,7/31/2019 15:00,9629,10558,10094,10126,10056,10091
5080,7/31/2019 16:00,8921,9629,8508,8451,8516,8483.5
5081,7/31/2019 17:00,8049,8921,7381,7445,7341,7393
5082,7/31/2019 18:00,4550,8049,5419,5199,4868,5033.5
5083,7/31/2019 19:00,710,4550,1629,1071,683,877
5084,7/31/2019 20:00,0,710,128,0,0,0
5085,7/31/2019 21:00,1,0,1,1,0,0.5
5086,7/31/2019 22:00,2,1,0,2,0,1
5087,7/31/2019 23:00,1,2,0,0,0,0
5088,8/1/2019 0:00,2,1,1,29,0,14.5
5089,8/1/2019 1:00,2,2,3,4,0,2
5090,8/1/2019 2:00,1,2,1,2,0,1
5091,8/1/2019 3:00,1,1,1,1,0,0.5
5092,8/1/2019 4:00,1,1,0,2,0,1
5093,8/1/2019 5:00,0,1,1,2,17,9.5
5094,8/1/2019 6:00,762,0,524,631,0,315.5
5095,8/1/2019 7:00,4755,762,3707,4072,4801,4436.5
5096,8/1/2019 8:00,8536,4755,7817,8064,7725,7894.5
5097,8/1/2019 9:00,9969,8536,9982,10098,9619,9858.5
5098,8/1/2019 10:00,10639,9969,11270,10739,10250,10494.5
5099,8/1/2019 11:00,10960,10639,11381,10906,10497,10701.5
5100,8/1/2019 12:00,11020,10960,11163,10842,10530,10686
5101,8/1/2019 13:00,10763,11020,11335,10852,10526,10689
5102,8/1/2019 14:00,10801,10763,10783,10513,10215,10364
5103,8/1/2019 15:00,10487,10801,9872,10151,10086,10118.5
5104,8/1/2019 16:00,9735,10487,9779,9676,9465,9570.5
5105,8/1/2019 17:00,8202,9735,8863,8372,7724,8048
5106,8/1/2019 18:00,4584,8202,4703,4744,3963,4353.5
5107,8/1/2019 19:00,721,4584,744,893,567,730
5108,8/1/2019 20:00,11,721,11,0,0,0
5109,8/1/2019 21:00,13,11,12,17,0,8.5
5110,8/1/2019 22:00,13,13,14,8,13,10.5
5111,8/1/2019 23:00,14,13,12,0,18,9
5112,8/2/2019 0:00,2,14,15,24,16,20
5113,8/2/2019 1:00,0,2,2,0,0,0
5114,8/2/2019 2:00,0,0,0,1,0,0.5
5115,8/2/2019 3:00,0,0,0,2,0,1
5116,8/2/2019 4:00,0,0,0,2,0,1
5117,8/2/2019 5:00,0,0,0,2,0,1
5118,8/2/2019 6:00,682,0,762,703,0,351.5
5119,8/2/2019 7:00,4403,682,4675,4290,3618,3954
5120,8/2/2019 8:00,7926,4403,8184,7825,7724,7774.5
5121,8/2/2019 9:00,9223,7926,9359,9442,9154,9298
5122,8/2/2019 10:00,10062,9223,9893,9955,9723,9839
5123,8/2/2019 11:00,10606,10062,10383,10498,10160,10329
5124,8/2/2019 12:00,10750,10606,10666,10712,10294,10503
5125,8/2/2019 13:00,10805,10750,10493,10561,10286,10423.5
5126,8/2/2019 14:00,10645,10805,10843,10787,10240,10513.5
5127,8/2/2019 15:00,10143,10645,10331,10121,9994,10057.5
5128,8/2/2019 16:00,9493,10143,9391,9274,9348,9311
5129,8/2/2019 17:00,7838,9493,7960,8077,8171,8124
5130,8/2/2019 18:00,4185,7838,4220,4386,4506,4446
5131,8/2/2019 19:00,720,4185,322,505,503,504
5132,8/2/2019 20:00,0,720,10,59,0,29.5
5133,8/2/2019 21:00,0,0,2,2,0,1
5134,8/2/2019 22:00,0,0,0,0,0,0
5135,8/2/2019 23:00,0,0,1,0,0,0
5136,8/3/2019 0:00,0,0,0,7,0,3.5
5137,8/3/2019 1:00,0,0,0,4,0,2
5138,8/3/2019 2:00,0,0,0,2,0,1
5139,8/3/2019 3:00,0,0,0,2,0,1
5140,8/3/2019 4:00,0,0,0,2,0,1
5141,8/3/2019 5:00,0,0,0,2,0,1
5142,8/3/2019 6:00,414,0,682,680,0,340
5143,8/3/2019 7:00,3527,414,4135,3918,3071,3494.5
5144,8/3/2019 8:00,7781,3527,7050,6808,7209,7008.5
5145,8/3/2019 9:00,9568,7781,9078,9552,9463,9507.5
5146,8/3/2019 10:00,10315,9568,10407,10515,10102,10308.5
5147,8/3/2019 11:00,10689,10315,10859,10715,10525,10620
5148,8/3/2019 12:00,10821,10689,10833,10710,10610,10660
5149,8/3/2019 13:00,10571,10821,10876,10728,10545,10636.5
5150,8/3/2019 14:00,9888,10571,10411,10370,10217,10293.5
5151,8/3/2019 15:00,9721,9888,9386,9220,9301,9260.5
5152,8/3/2019 16:00,8908,9721,9071,9138,9044,9091
5153,8/3/2019 17:00,7375,8908,7253,7433,7428,7430.5
5154,8/3/2019 18:00,3842,7375,3722,3972,3964,3968
5155,8/3/2019 19:00,541,3842,377,362,603,482.5
5156,8/3/2019 20:00,0,541,0,0,0,0
5157,8/3/2019 21:00,0,0,0,77,0,38.5
5158,8/3/2019 22:00,0,0,0,0,0,0
5159,8/3/2019 23:00,0,0,0,0,0,0
5160,8/4/2019 0:00,0,0,0,7,0,3.5
5161,8/4/2019 1:00,0,0,0,3,0,1.5
5162,8/4/2019 2:00,0,0,0,2,0,1
5163,8/4/2019 3:00,0,0,0,2,0,1
5164,8/4/2019 4:00,0,0,0,2,0,1
5165,8/4/2019 5:00,0,0,0,2,0,1
5166,8/4/2019 6:00,596,0,414,576,0,288
5167,8/4/2019 7:00,4302,596,3709,3987,3540,3763.5
5168,8/4/2019 8:00,8183,4302,8556,8109,8037,8073
5169,8/4/2019 9:00,9621,8183,9970,9767,9606,9686.5
5170,8/4/2019 10:00,10347,9621,10368,10324,10173,10248.5
5171,8/4/2019 11:00,10783,10347,10721,10713,10581,10647
5172,8/4/2019 12:00,10917,10783,10915,10860,10697,10778.5
5173,8/4/2019 13:00,10461,10917,10667,10726,10660,10693
5174,8/4/2019 14:00,10450,10461,9778,10014,10172,10093
5175,8/4/2019 15:00,9804,10450,10283,10187,9997,10092
5176,8/4/2019 16:00,9172,9804,8991,8896,8946,8921
5177,8/4/2019 17:00,7308,9172,7639,7739,7773,7756
5178,8/4/2019 18:00,3671,7308,3775,3740,3738,3739
5179,8/4/2019 19:00,449,3671,370,219,533,376
5180,8/4/2019 20:00,0,449,0,0,0,0
5181,8/4/2019 21:00,0,0,0,86,0,43
5182,8/4/2019 22:00,0,0,0,1,0,0.5
5183,8/4/2019 23:00,0,0,0,0,0,0
5184,8/5/2019 0:00,0,0,0,5,0,2.5
5185,8/5/2019 1:00,0,0,0,3,0,1.5
5186,8/5/2019 2:00,0,0,0,2,0,1
5187,8/5/2019 3:00,0,0,0,2,0,1
5188,8/5/2019 4:00,0,0,0,2,0,1
5189,8/5/2019 5:00,0,0,0,2,0,1
5190,8/5/2019 6:00,577,0,596,612,0,306
5191,8/5/2019 7:00,4190,577,4283,4134,3650,3892
5192,8/5/2019 8:00,7734,4190,8071,7908,7776,7842
5193,8/5/2019 9:00,9289,7734,9172,9177,9194,9185.5
5194,8/5/2019 10:00,9858,9289,10015,10119,9984,10051.5
5195,8/5/2019 11:00,10237,9858,10294,10259,10205,10232
5196,8/5/2019 12:00,10482,10237,10371,10380,10316,10348
5197,8/5/2019 13:00,10541,10482,10026,10311,10364,10337.5
5198,8/5/2019 14:00,10363,10541,10530,10524,10293,10408.5
5199,8/5/2019 15:00,9934,10363,9717,9839,9866,9852.5
5200,8/5/2019 16:00,9049,9934,9302,9236,9134,9185
5201,8/5/2019 17:00,6878,9049,7185,7358,7419,7388.5
5202,8/5/2019 18:00,3658,6878,3241,3224,3081,3152.5
5203,8/5/2019 19:00,395,3658,436,459,516,487.5
5204,8/5/2019 20:00,0,395,0,0,0,0
5205,8/5/2019 21:00,0,0,0,83,0,41.5
5206,8/5/2019 22:00,0,0,0,1,0,0.5
5207,8/5/2019 23:00,0,0,0,0,0,0
5208,8/6/2019 0:00,0,0,0,4,0,2
5209,8/6/2019 1:00,0,0,0,2,0,1
5210,8/6/2019 2:00,0,0,0,2,0,1
5211,8/6/2019 3:00,0,0,0,2,0,1
5212,8/6/2019 4:00,0,0,0,2,0,1
5213,8/6/2019 5:00,0,0,0,2,0,1
5214,8/6/2019 6:00,142,0,577,594,0,297
5215,8/6/2019 7:00,2114,142,3755,3564,2239,2901.5
5216,8/6/2019 8:00,4962,2114,5658,5364,5176,5270
5217,8/6/2019 9:00,5902,4962,6517,6560,6832,6696
5218,8/6/2019 10:00,6383,5902,6471,6840,7121,6980.5
5219,8/6/2019 11:00,7271,6383,6762,7219,7219,7219
5220,8/6/2019 12:00,7847,7271,7516,8081,7733,7907
5221,8/6/2019 13:00,8379,7847,7906,8304,7972,8138
5222,8/6/2019 14:00,7806,8379,8201,8750,8354,8552
5223,8/6/2019 15:00,7647,7806,7377,7555,7333,7444
5224,8/6/2019 16:00,7045,7647,6762,7278,7063,7170.5
5225,8/6/2019 17:00,5431,7045,4874,5603,5502,5552.5
5226,8/6/2019 18:00,2576,5431,2211,2392,2224,2308
5227,8/6/2019 19:00,372,2576,0,0,321,160.5
5228,8/6/2019 20:00,0,372,0,349,0,174.5
5229,8/6/2019 21:00,0,0,0,65,0,32.5
5230,8/6/2019 22:00,0,0,0,0,0,0
5231,8/6/2019 23:00,0,0,0,0,0,0
5232,8/7/2019 0:00,0,0,0,1,0,0.5
5233,8/7/2019 1:00,0,0,0,0,0,0
5234,8/7/2019 2:00,0,0,0,0,0,0
5235,8/7/2019 3:00,0,0,0,0,0,0
5236,8/7/2019 4:00,0,0,0,0,0,0
5237,8/7/2019 5:00,0,0,0,0,0,0
5238,8/7/2019 6:00,421,0,142,414,0,207
